contests,dist,weight,seed,ktd,mtrd,top1,top3p,top5p,top5_ktd
50,uniform,quadratic,25,10,6.734272444021665,0,1.0,0.8,1
50,uniform,quadratic,26,12,6.5753782749025875,1,0.6666666666666666,0.8,1
50,uniform,quadratic,27,13,7.063367471493303,1,1.0,1.0,0
50,uniform,quadratic,28,9,7.790142772711576,1,1.0,0.8,1
50,uniform,quadratic,29,11,5.272038998740136,1,0.6666666666666666,1.0,2
50,uniform,quadratic,30,13,9.442625712524324,1,1.0,1.0,2
50,uniform,quadratic,31,24,5.450431406584703,1,0.6666666666666666,0.6,1
50,uniform,quadratic,32,12,5.855840413304307,1,0.6666666666666666,1.0,1
50,uniform,quadratic,33,11,4.209256931575554,1,1.0,1.0,0
50,uniform,quadratic,34,3,3.725709870508439,1,1.0,1.0,0
50,uniform,quadratic,35,11,8.10952828830208,1,1.0,1.0,0
50,uniform,quadratic,36,10,4.947206348003265,1,1.0,1.0,1
50,uniform,quadratic,37,16,5.89707038918662,0,1.0,0.8,2
50,uniform,quadratic,38,10,6.226606439307377,1,0.6666666666666666,0.8,1
50,uniform,quadratic,39,15,7.213310748757641,1,0.6666666666666666,0.8,2
50,uniform,quadratic,40,16,12.142884475467355,1,0.6666666666666666,0.8,1
50,uniform,quadratic,41,8,2.343498667617304,0,1.0,1.0,2
50,uniform,quadratic,42,11,5.442018422408491,0,1.0,1.0,2
50,uniform,quadratic,43,8,5.747332432038722,1,1.0,0.8,0
50,uniform,quadratic,44,9,3.617895123197814,1,1.0,1.0,1
50,uniform,quadratic,45,13,8.686592034509768,1,1.0,0.8,1
50,uniform,quadratic,46,16,8.365619474570993,1,1.0,1.0,0
50,uniform,quadratic,47,17,4.888409278939089,0,0.6666666666666666,0.8,2
50,uniform,quadratic,48,5,3.8246317140597994,1,0.6666666666666666,1.0,1
50,uniform,quadratic,49,9,4.087391927348357,1,1.0,1.0,1
50,skill_matched,uniform,0,7,10.787644404195278,1,1.0,1.0,0
50,skill_matched,uniform,1,11,33.423827074700085,1,1.0,1.0,0
50,skill_matched,uniform,2,8,5.3481530609558705,1,1.0,0.8,2
50,skill_matched,uniform,3,7,6.302818692098969,1,0.6666666666666666,1.0,2
50,skill_matched,uniform,4,11,4.533927953851332,1,0.6666666666666666,1.0,4
50,skill_matched,uniform,5,7,8.235103728409955,0,1.0,0.8,3
50,skill_matched,uniform,6,6,6.519375898631089,1,1.0,1.0,0
50,skill_matched,uniform,7,17,17.68413667896456,0,1.0,0.8,1
50,skill_matched,uniform,8,8,5.494569793699746,0,0.6666666666666666,0.8,3
50,skill_matched,uniform,9,3,10.276115014550834,1,1.0,1.0,0
50,skill_matched,uniform,10,7,4.587399153712577,0,1.0,1.0,1
50,skill_matched,uniform,11,18,35.203655631686615,1,0.6666666666666666,0.8,2
50,skill_matched,uniform,12,5,3.5549459246557205,1,1.0,1.0,0
50,skill_matched,uniform,13,10,5.704525471802039,1,0.6666666666666666,1.0,2
50,skill_matched,uniform,14,16,15.33297031588227,1,1.0,0.8,1
50,skill_matched,uniform,15,14,4.292932399884735,1,0.6666666666666666,1.0,2
50,skill_matched,uniform,16,15,12.212943645253718,0,1.0,0.8,2
50,skill_matched,uniform,17,17,13.845871931391441,0,1.0,1.0,2
50,skill_matched,uniform,18,9,7.488968907624017,1,0.6666666666666666,1.0,2
50,skill_matched,uniform,19,7,2.3753676731620805,1,0.6666666666666666,0.8,1
50,skill_matched,uniform,20,13,4.68476848188289,1,0.6666666666666666,0.8,3
50,skill_matched,uniform,21,12,10.981718645618109,1,1.0,0.8,1
50,skill_matched,uniform,22,7,6.217967684519915,1,0.6666666666666666,1.0,3
50,skill_matched,uniform,23,9,1.8808961160145117,1,1.0,1.0,0
50,skill_matched,uniform,24,7,3.323932955892068,1,1.0,1.0,0
50,skill_matched,uniform,25,12,12.271777778242077,1,1.0,0.8,0
50,skill_matched,uniform,26,4,3.0445307802920567,1,0.6666666666666666,1.0,1
50,skill_matched,uniform,27,10,3.646571586504481,1,1.0,0.8,1
50,skill_matched,uniform,28,21,30.968206313857785,1,1.0,0.8,1
50,skill_matched,uniform,29,12,23.06108701814159,0,0.6666666666666666,0.8,4
50,skill_matched,uniform,30,5,3.2716226911944717,1,1.0,1.0,1
50,skill_matched,uniform,31,16,15.970229528428305,1,1.0,1.0,0
50,skill_matched,uniform,32,6,3.188686102312493,1,1.0,1.0,0
50,skill_matched,uniform,33,21,23.17075776900912,0,0.3333333333333333,1.0,8
50,skill_matched,uniform,34,9,3.0840744552837247,1,1.0,0.8,1
50,skill_matched,uniform,35,6,3.1553583633811777,1,1.0,1.0,0
50,skill_matched,uniform,36,17,27.16514022682101,0,0.3333333333333333,0.8,7
50,skill_matched,uniform,37,7,5.308432346914541,1,1.0,1.0,1
50,skill_matched,uniform,38,5,6.955842147566105,1,0.6666666666666666,1.0,3
50,skill_matched,uniform,39,17,28.547646646888314,0,0.6666666666666666,0.8,4
50,skill_matched,uniform,40,10,3.7430548451706187,1,1.0,1.0,2
50,skill_matched,uniform,41,13,6.661977667504358,1,1.0,1.0,1
50,skill_matched,uniform,42,6,7.962317698739359,1,1.0,0.8,1
50,skill_matched,uniform,43,14,7.172928987833525,0,0.6666666666666666,1.0,2
50,skill_matched,uniform,44,7,5.401534444801702,1,1.0,1.0,0
50,skill_matched,uniform,45,7,1.9984208309058045,1,1.0,0.8,1
50,skill_matched,uniform,46,8,1.636382005678005,0,1.0,0.8,1
50,skill_matched,uniform,47,13,5.7168386735035694,0,0.6666666666666666,0.8,3
50,skill_matched,uniform,48,7,4.939729189643567,1,1.0,1.0,1
50,skill_matched,uniform,49,10,8.598782087475175,1,0.3333333333333333,1.0,4
50,skill_matched,vigna,0,7,15.602461903799952,1,1.0,1.0,0
50,skill_matched,vigna,1,15,24.964453070879507,1,1.0,1.0,0
50,skill_matched,vigna,2,11,5.31157125989141,1,1.0,0.8,2
50,skill_matched,vigna,3,6,4.711531246914691,1,0.6666666666666666,1.0,2
50,skill_matched,vigna,4,9,4.824332475027827,1,0.6666666666666666,1.0,3
50,skill_matched,vigna,5,3,1.8356815511994047,1,1.0,1.0,0
50,skill_matched,vigna,6,9,5.146671142232696,1,1.0,1.0,0
50,skill_matched,vigna,7,16,15.125713703600676,0,0.6666666666666666,1.0,2
50,skill_matched,vigna,8,5,4.43010812495811,0,0.6666666666666666,1.0,2
50,skill_matched,vigna,9,6,8.020577523723333,1,0.6666666666666666,1.0,1
50,skill_matched,vigna,10,11,4.440065916108637,0,1.0,1.0,2
50,skill_matched,vigna,11,16,39.126697934749956,1,0.6666666666666666,1.0,2
50,skill_matched,vigna,12,3,1.0933822359926968,1,1.0,1.0,0
50,skill_matched,vigna,13,10,5.595195646117551,1,0.6666666666666666,1.0,2
50,skill_matched,vigna,14,16,16.63737656624929,1,1.0,0.8,1
50,skill_matched,vigna,15,17,5.730731386224768,1,0.6666666666666666,1.0,2
50,skill_matched,vigna,16,16,12.65462997826286,0,1.0,0.8,2
50,skill_matched,vigna,17,11,9.088976896589266,0,1.0,1.0,2
50,skill_matched,vigna,18,10,8.360257346849439,1,0.6666666666666666,1.0,3
50,skill_matched,vigna,19,8,2.7928233173272954,1,0.6666666666666666,0.8,1
50,skill_matched,vigna,20,17,5.373432384914303,1,0.6666666666666666,0.8,3
50,skill_matched,vigna,21,9,13.741406179438538,1,1.0,1.0,1
50,skill_matched,vigna,22,9,7.296646733577792,1,0.6666666666666666,1.0,3
50,skill_matched,vigna,23,7,1.9826896442813953,1,1.0,1.0,0
50,skill_matched,vigna,24,7,4.2355534381045725,1,1.0,1.0,0
50,skill_matched,vigna,25,16,13.155264442322784,1,0.6666666666666666,0.8,1
50,skill_matched,vigna,26,6,3.2009950220588834,1,1.0,0.8,0
50,skill_matched,vigna,27,7,2.4808289248734434,1,1.0,1.0,1
50,skill_matched,vigna,28,19,35.39238422411417,1,1.0,0.8,0
50,skill_matched,vigna,29,15,14.40226534351915,0,0.6666666666666666,1.0,4
50,skill_matched,vigna,30,3,0.8825953054094763,1,1.0,1.0,1
50,skill_matched,vigna,31,18,14.502324487530977,1,1.0,1.0,1
50,skill_matched,vigna,32,6,2.5964189663130455,1,1.0,1.0,0
50,skill_matched,vigna,33,16,18.972188401741118,1,0.6666666666666666,1.0,3
50,skill_matched,vigna,34,7,2.730873136443902,1,1.0,0.8,0
50,skill_matched,vigna,35,8,5.144709755470789,1,1.0,1.0,0
50,skill_matched,vigna,36,13,16.262693727290905,0,0.6666666666666666,0.8,6
50,skill_matched,vigna,37,11,9.495997101176798,1,0.6666666666666666,1.0,2
50,skill_matched,vigna,38,5,6.955842147566105,1,0.6666666666666666,1.0,3
50,skill_matched,vigna,39,17,28.70778473005695,0,0.6666666666666666,0.8,4
50,skill_matched,vigna,40,9,4.4847485085320535,1,1.0,1.0,1
50,skill_matched,vigna,41,12,5.152033168840539,1,1.0,1.0,1
50,skill_matched,vigna,42,5,7.6028290092443624,1,1.0,0.8,0
50,skill_matched,vigna,43,10,9.379711520713784,0,0.6666666666666666,1.0,2
50,skill_matched,vigna,44,6,2.864571902332538,1,1.0,1.0,2
50,skill_matched,vigna,45,8,2.74025594945312,1,1.0,0.8,1
50,skill_matched,vigna,46,11,3.65549736731226,0,1.0,0.8,1
50,skill_matched,vigna,47,13,6.579906601038615,0,0.6666666666666666,0.8,3
50,skill_matched,vigna,48,7,6.624808189739574,1,1.0,1.0,1
50,skill_matched,vigna,49,8,9.72636402700761,1,0.3333333333333333,1.0,4
50,skill_matched,quadratic,0,16,15.1284131627693,1,0.6666666666666666,0.8,1
50,skill_matched,quadratic,1,21,22.180062206036148,1,1.0,0.8,0
50,skill_matched,quadratic,2,15,9.845599842482768,1,1.0,0.8,2
50,skill_matched,quadratic,3,11,7.165064655119597,1,0.6666666666666666,0.8,2
50,skill_matched,quadratic,4,14,6.471659607695826,1,0.6666666666666666,1.0,3
50,skill_matched,quadratic,5,4,1.7308783060157253,1,1.0,1.0,0
50,skill_matched,quadratic,6,12,12.184117267691187,1,1.0,1.0,0
50,skill_matched,quadratic,7,20,17.6608747688623,0,0.6666666666666666,1.0,2
50,skill_matched,quadratic,8,9,9.270984872852885,0,0.6666666666666666,1.0,2
50,skill_matched,quadratic,9,10,16.678730529166277,1,0.6666666666666666,0.8,2
50,skill_matched,quadratic,10,16,5.318999707656892,0,1.0,1.0,2
50,skill_matched,quadratic,11,19,32.06370813117909,1,0.6666666666666666,1.0,3
50,skill_matched,quadratic,12,6,2.310102091907376,1,1.0,1.0,1
50,skill_matched,quadratic,13,17,7.417154866937494,1,0.6666666666666666,1.0,2
50,skill_matched,quadratic,14,20,21.510336040438112,1,1.0,0.8,0
50,skill_matched,quadratic,15,26,10.151838123813105,1,0.6666666666666666,0.8,3
50,skill_matched,quadratic,16,23,13.239777782319619,0,1.0,0.8,2
50,skill_matched,quadratic,17,15,11.672384239603215,0,0.6666666666666666,1.0,3
50,skill_matched,quadratic,18,17,10.89346370587613,1,0.3333333333333333,1.0,5
50,skill_matched,quadratic,19,11,4.943989872551743,1,0.6666666666666666,0.8,1
50,skill_matched,quadratic,20,16,7.288050326548348,1,0.6666666666666666,0.8,3
50,skill_matched,quadratic,21,15,11.905136550283125,1,1.0,1.0,1
50,skill_matched,quadratic,22,11,8.054008041341335,1,0.6666666666666666,0.8,3
50,skill_matched,quadratic,23,9,3.514353825057509,1,0.6666666666666666,1.0,1
50,skill_matched,quadratic,24,11,6.9995628183190455,1,0.6666666666666666,1.0,1
50,skill_matched,quadratic,25,29,22.496648487167217,1,0.6666666666666666,0.6,3
50,skill_matched,quadratic,26,10,6.860429267637814,1,1.0,0.8,0
50,skill_matched,quadratic,27,13,3.207122571340861,1,1.0,0.8,2
50,skill_matched,quadratic,28,24,30.44852675837289,1,1.0,0.8,0
50,skill_matched,quadratic,29,19,17.92592290821423,0,0.6666666666666666,1.0,4
50,skill_matched,quadratic,30,8,3.755851793096056,1,1.0,1.0,1
50,skill_matched,quadratic,31,23,11.380618118732139,1,0.6666666666666666,1.0,2
50,skill_matched,quadratic,32,7,3.0959893314504887,1,1.0,1.0,0
50,skill_matched,quadratic,33,18,17.62581749573201,1,0.6666666666666666,1.0,3
50,skill_matched,quadratic,34,8,4.390410387599959,1,1.0,0.8,0
50,skill_matched,quadratic,35,12,5.580593872551394,1,1.0,1.0,0
50,skill_matched,quadratic,36,15,12.811875063212828,0,0.6666666666666666,0.8,4
50,skill_matched,quadratic,37,18,9.942696479141746,1,0.6666666666666666,1.0,3
50,skill_matched,quadratic,38,9,11.689494516679762,1,0.6666666666666666,0.8,4
50,skill_matched,quadratic,39,19,33.1925129987954,0,0.6666666666666666,0.8,4
50,skill_matched,quadratic,40,14,10.068935574867387,1,1.0,1.0,1
50,skill_matched,quadratic,41,17,7.552142882603484,1,1.0,1.0,1
50,skill_matched,quadratic,42,9,10.19832130467863,1,1.0,0.8,1
50,skill_matched,quadratic,43,18,14.581524423679895,0,0.6666666666666666,1.0,2
50,skill_matched,quadratic,44,15,10.80148889419916,1,1.0,0.8,2
50,skill_matched,quadratic,45,8,6.014454784725663,1,1.0,0.8,1
50,skill_matched,quadratic,46,16,4.871374008139973,0,1.0,0.6,1
50,skill_matched,quadratic,47,15,6.687451570495581,0,0.6666666666666666,0.6,3
50,skill_matched,quadratic,48,11,6.565820181284721,1,1.0,1.0,2
50,skill_matched,quadratic,49,9,13.855279393740316,1,0.6666666666666666,0.8,4
100,uniform,uniform,0,6,0.9850506595780052,1,1.0,1.0,1
100,uniform,uniform,1,3,5.1044204591768265,0,0.6666666666666666,1.0,2
100,uniform,uniform,2,4,4.0800286097385,1,1.0,1.0,1
100,uniform,uniform,3,4,3.578891346530453,1,1.0,1.0,0
100,uniform,uniform,4,8,3.4033659394548916,1,0.6666666666666666,1.0,1
100,uniform,uniform,5,8,2.5036093760745235,1,1.0,1.0,0
100,uniform,uniform,6,4,2.940340009704329,1,0.6666666666666666,1.0,1
100,uniform,uniform,7,5,1.5579110187577414,1,1.0,1.0,1
100,uniform,uniform,8,5,3.545521230884643,0,0.6666666666666666,0.8,2
100,uniform,uniform,9,4,2.049288637354554,0,1.0,1.0,1
100,uniform,uniform,10,5,3.203362381733973,1,1.0,1.0,0
100,uniform,uniform,11,7,3.048701207671089,0,0.6666666666666666,1.0,2
100,uniform,uniform,12,4,3.5836782242498053,1,0.6666666666666666,1.0,2
100,uniform,uniform,13,6,2.6302635907829406,1,1.0,1.0,0
100,uniform,uniform,14,8,3.482088907055209,1,0.6666666666666666,0.8,2
100,uniform,uniform,15,8,2.2062105792477826,1,1.0,0.8,0
100,uniform,uniform,16,4,1.526980634249199,1,1.0,1.0,0
100,uniform,uniform,17,4,5.471595239309963,1,1.0,0.8,2
100,uniform,uniform,18,7,4.0338179586112455,0,1.0,1.0,2
100,uniform,uniform,19,4,1.5823505957105972,1,1.0,0.8,0
100,uniform,uniform,20,5,1.4268290151107579,1,0.6666666666666666,1.0,1
100,uniform,uniform,21,2,2.5637197748803757,1,1.0,1.0,0
100,uniform,uniform,22,5,1.6241583439580267,1,0.6666666666666666,1.0,3
100,uniform,uniform,23,7,2.981939192864993,1,1.0,1.0,1
100,uniform,uniform,24,5,4.188575058771832,1,1.0,0.8,2
100,uniform,uniform,25,3,2.2817284322672293,1,1.0,1.0,1
100,uniform,uniform,26,5,3.738640137346556,1,0.6666666666666666,1.0,2
100,uniform,uniform,27,2,0.47604532913500464,1,1.0,1.0,0
100,uniform,uniform,28,4,2.9071373067098314,1,1.0,1.0,0
100,uniform,uniform,29,6,3.1974904445483787,0,0.6666666666666666,1.0,2
100,uniform,uniform,30,3,5.208773826777903,1,1.0,1.0,0
100,uniform,uniform,31,7,1.6163434190028556,1,1.0,0.8,1
100,uniform,uniform,32,7,2.6178350682836538,1,0.6666666666666666,1.0,2
100,uniform,uniform,33,6,2.2231824876565525,1,1.0,1.0,0
100,uniform,uniform,34,2,2.989368610310695,1,1.0,1.0,0
100,uniform,uniform,35,7,3.005548669467765,1,1.0,1.0,1
100,uniform,uniform,36,5,3.1513230610239247,1,0.6666666666666666,1.0,1
100,uniform,uniform,37,9,1.7345231613270249,1,1.0,0.8,0
100,uniform,uniform,38,7,2.2338307614971495,1,1.0,0.8,0
100,uniform,uniform,39,5,1.9656520557843038,1,1.0,1.0,0
100,uniform,uniform,40,10,6.1215241924496615,1,0.6666666666666666,0.8,1
100,uniform,uniform,41,8,2.438115635875116,0,1.0,1.0,1
100,uniform,uniform,42,7,1.5873974727167106,0,1.0,1.0,2
100,uniform,uniform,43,5,1.3809317715290774,0,1.0,1.0,1
100,uniform,uniform,44,3,3.6111320261425632,1,1.0,1.0,0
100,uniform,uniform,45,7,1.8398475583155585,1,1.0,0.8,1
100,uniform,uniform,46,9,3.1760196951704813,1,1.0,1.0,1
100,uniform,uniform,47,5,1.7056475957973078,1,1.0,0.8,0
100,uniform,uniform,48,1,0.9641936907949571,1,1.0,1.0,0
100,uniform,uniform,49,5,2.006197215376068,0,1.0,1.0,2
100,uniform,vigna,0,3,1.017198635818346,1,1.0,1.0,1
100,uniform,vigna,1,8,5.491227137267893,0,0.6666666666666666,0.8,2
100,uniform,vigna,2,3,6.218344014547017,1,1.0,1.0,0
100,uniform,vigna,3,6,3.2191521956337894,1,1.0,1.0,1
100,uniform,vigna,4,9,2.2244185174650033,1,0.6666666666666666,0.8,1
100,uniform,vigna,5,8,2.628497860076985,1,1.0,1.0,0
100,uniform,vigna,6,6,2.0741426833134184,1,0.6666666666666666,1.0,1
100,uniform,vigna,7,6,2.591825624401146,1,0.6666666666666666,1.0,2
100,uniform,vigna,8,4,2.892316397715259,1,0.6666666666666666,0.8,1
100,uniform,vigna,9,6,2.6785715185151724,0,1.0,1.0,1
100,uniform,vigna,10,4,1.7712368380009629,1,1.0,1.0,0
100,uniform,vigna,11,8,7.721751242265572,0,0.6666666666666666,1.0,2
100,uniform,vigna,12,4,3.5836782242498053,1,0.6666666666666666,1.0,2
100,uniform,vigna,13,6,2.6302635907829406,1,1.0,1.0,0
100,uniform,vigna,14,8,3.1023676139995526,1,0.6666666666666666,1.0,2
100,uniform,vigna,15,7,2.250574530287342,1,1.0,0.8,0
100,uniform,vigna,16,5,2.2240579554633313,1,1.0,0.8,0
100,uniform,vigna,17,5,5.049719571415755,1,1.0,0.8,2
100,uniform,vigna,18,6,3.4264966716183074,0,1.0,1.0,2
100,uniform,vigna,19,4,1.749066771675409,1,1.0,0.8,0
100,uniform,vigna,20,4,1.4700266558353512,1,1.0,1.0,0
100,uniform,vigna,21,1,2.2808395298305726,1,1.0,1.0,0
100,uniform,vigna,22,5,1.4801180562962912,1,0.6666666666666666,1.0,3
100,uniform,vigna,23,7,2.353075310895083,1,1.0,1.0,0
100,uniform,vigna,24,4,4.854126940724097,1,1.0,0.8,2
100,uniform,vigna,25,5,2.6696009371064067,1,1.0,0.8,1
100,uniform,vigna,26,6,5.056545553771396,1,0.6666666666666666,1.0,2
100,uniform,vigna,27,3,0.5614058719445533,1,1.0,1.0,0
100,uniform,vigna,28,5,3.960738914669844,1,1.0,1.0,0
100,uniform,vigna,29,6,5.246843102457184,0,1.0,1.0,1
100,uniform,vigna,30,3,3.9587353673164856,1,1.0,1.0,0
100,uniform,vigna,31,8,2.347510603764057,1,1.0,0.8,0
100,uniform,vigna,32,9,3.605490823012163,1,0.6666666666666666,1.0,3
100,uniform,vigna,33,7,2.8573107614122515,1,1.0,1.0,0
100,uniform,vigna,34,2,3.2751519511231635,1,1.0,1.0,0
100,uniform,vigna,35,8,2.808537102655995,1,1.0,1.0,1
100,uniform,vigna,36,4,2.9255485210033463,1,0.6666666666666666,1.0,1
100,uniform,vigna,37,9,2.3232473738689787,1,1.0,0.8,0
100,uniform,vigna,38,8,3.274120466959289,1,1.0,0.8,0
100,uniform,vigna,39,6,4.167636127187731,1,1.0,1.0,0
100,uniform,vigna,40,10,7.1654056638388,1,0.6666666666666666,0.8,1
100,uniform,vigna,41,7,2.2936453661221554,0,1.0,1.0,1
100,uniform,vigna,42,6,2.4556090115963634,0,1.0,1.0,2
100,uniform,vigna,43,6,4.259895080267106,0,1.0,1.0,1
100,uniform,vigna,44,3,1.4120866173180862,1,1.0,1.0,0
100,uniform,vigna,45,7,2.4165779740651323,1,1.0,0.8,1
100,uniform,vigna,46,8,2.6414923594119344,1,1.0,1.0,1
100,uniform,vigna,47,7,2.5824970823613245,1,1.0,0.8,0
100,uniform,vigna,48,3,1.5405480824297133,1,1.0,1.0,1
100,uniform,vigna,49,5,1.7108185345890974,0,1.0,1.0,2
100,uniform,quadratic,0,5,2.4527985620617843,1,1.0,1.0,1
100,uniform,quadratic,1,8,4.874517814309192,0,0.6666666666666666,0.8,2
100,uniform,quadratic,2,6,12.991366551707536,1,1.0,1.0,0
100,uniform,quadratic,3,8,3.8746973521480914,1,1.0,1.0,1
100,uniform,quadratic,4,8,2.1711958949145416,1,0.6666666666666666,0.8,2
100,uniform,quadratic,5,6,2.1049334248352003,1,1.0,1.0,0
100,uniform,quadratic,6,9,2.3956798024404993,1,0.6666666666666666,1.0,1
100,uniform,quadratic,7,6,3.6606108332057907,1,0.6666666666666666,1.0,2
100,uniform,quadratic,8,6,3.9354957304508744,1,0.6666666666666666,0.8,1
100,uniform,quadratic,9,7,4.015625054718394,0,1.0,1.0,1
100,uniform,quadratic,10,5,4.217429287418587,1,1.0,1.0,0
100,uniform,quadratic,11,8,8.495594896498634,0,0.6666666666666666,1.0,2
100,uniform,quadratic,12,9,6.620519046127166,1,0.6666666666666666,1.0,3
100,uniform,quadratic,13,7,2.9908246144355246,1,1.0,1.0,0
100,uniform,quadratic,14,10,2.8370024938798024,1,0.6666666666666666,1.0,2
100,uniform,quadratic,15,6,4.888424614986069,1,1.0,0.8,0
100,uniform,quadratic,16,8,2.6259723206387555,1,1.0,0.8,0
100,uniform,quadratic,17,8,4.714299988684764,1,1.0,0.8,2
100,uniform,quadratic,18,7,3.502376742596417,0,1.0,1.0,2
100,uniform,quadratic,19,8,8.218420582553613,1,1.0,0.8,1
100,uniform,quadratic,20,7,3.4678744203724596,1,1.0,1.0,0
100,uniform,quadratic,21,4,15.722280810134965,1,1.0,1.0,0
100,uniform,quadratic,22,5,2.8882513177598073,1,0.6666666666666666,1.0,2
100,uniform,quadratic,23,10,3.906718758302452,1,1.0,1.0,0
100,uniform,quadratic,24,10,7.808611755307135,1,1.0,0.8,2
100,uniform,quadratic,25,4,3.121499248647627,1,1.0,0.8,1
100,uniform,quadratic,26,7,6.173053899240033,1,0.6666666666666666,1.0,3
100,uniform,quadratic,27,3,1.7774152815231001,1,1.0,1.0,0
100,uniform,quadratic,28,9,13.452033658405185,1,1.0,1.0,0
100,uniform,quadratic,29,10,7.307686868516389,0,1.0,1.0,1
100,uniform,quadratic,30,8,8.154034062117521,1,1.0,1.0,0
100,uniform,quadratic,31,9,7.531431471456456,1,1.0,0.8,0
100,uniform,quadratic,32,11,4.075705263789259,1,0.6666666666666666,1.0,3
100,uniform,quadratic,33,10,6.164703324295385,1,1.0,1.0,0
100,uniform,quadratic,34,6,3.4122258060794124,1,1.0,1.0,0
100,uniform,quadratic,35,9,3.017113573373353,1,1.0,1.0,1
100,uniform,quadratic,36,5,6.585020066794479,1,0.6666666666666666,1.0,2
100,uniform,quadratic,37,9,2.947960703734642,1,1.0,0.8,0
100,uniform,quadratic,38,10,4.92867301160072,1,1.0,0.8,0
100,uniform,quadratic,39,8,3.9729488767569556,1,1.0,1.0,1
100,uniform,quadratic,40,12,11.962791416994067,1,0.6666666666666666,0.8,1
100,uniform,quadratic,41,9,2.9322069243194844,0,1.0,1.0,2
100,uniform,quadratic,42,6,3.539234299724311,0,1.0,1.0,2
100,uniform,quadratic,43,7,3.7337260213304395,0,1.0,0.8,1
100,uniform,quadratic,44,3,1.2655740675470686,1,1.0,1.0,0
100,uniform,quadratic,45,9,3.469301025066607,1,1.0,0.8,1
100,uniform,quadratic,46,11,4.434456781173792,1,1.0,1.0,1
100,uniform,quadratic,47,8,2.6164860510828802,1,1.0,0.8,0
100,uniform,quadratic,48,9,3.9068715308189956,1,1.0,1.0,1
100,uniform,quadratic,49,7,2.5729780752372866,0,1.0,1.0,2
100,skill_matched,uniform,0,5,6.381009654800229,1,1.0,1.0,0
100,skill_matched,uniform,1,3,24.032948591325038,1,1.0,1.0,0
100,skill_matched,uniform,2,5,5.091954861546782,1,1.0,0.8,1
100,skill_matched,uniform,3,6,1.8439324109196775,1,1.0,1.0,1
100,skill_matched,uniform,4,8,2.2368786580272086,1,1.0,1.0,2
100,skill_matched,uniform,5,5,1.5174171510622756,1,1.0,0.8,0
100,skill_matched,uniform,6,3,10.341104969168754,0,1.0,1.0,1
100,skill_matched,uniform,7,9,7.418542090110985,0,0.6666666666666666,1.0,2
100,skill_matched,uniform,8,2,1.2337966130295754,1,1.0,1.0,0
100,skill_matched,uniform,9,2,7.882606940452028,1,1.0,1.0,0
100,skill_matched,uniform,10,3,2.4016320881938023,1,1.0,1.0,0
100,skill_matched,uniform,11,7,16.341748359282786,1,1.0,1.0,0
100,skill_matched,uniform,12,4,1.445841484729936,1,1.0,1.0,1
100,skill_matched,uniform,13,6,2.356443315753571,1,0.6666666666666666,1.0,2
100,skill_matched,uniform,14,6,14.317060046410795,1,1.0,0.8,1
100,skill_matched,uniform,15,4,0.731992273553125,1,1.0,1.0,0
100,skill_matched,uniform,16,12,12.12573682087231,0,1.0,0.8,2
100,skill_matched,uniform,17,5,3.0602435849104923,0,1.0,1.0,1
100,skill_matched,uniform,18,2,1.6101681506836911,1,1.0,1.0,0
100,skill_matched,uniform,19,4,1.6356220775680157,1,1.0,0.8,0
100,skill_matched,uniform,20,10,4.850607108191657,1,0.6666666666666666,0.8,2
100,skill_matched,uniform,21,5,5.464243752450455,1,1.0,0.8,0
100,skill_matched,uniform,22,6,4.567940904381487,1,0.6666666666666666,1.0,2
100,skill_matched,uniform,23,7,2.164974693199379,1,1.0,1.0,1
100,skill_matched,uniform,24,6,3.5029686152973056,1,1.0,1.0,0
100,skill_matched,uniform,25,7,12.085774018817473,1,1.0,1.0,0
100,skill_matched,uniform,26,3,2.229901210828743,1,1.0,0.8,0
100,skill_matched,uniform,27,7,0.7737370042939123,1,1.0,1.0,1
100,skill_matched,uniform,28,9,8.27608977862933,0,1.0,1.0,1
100,skill_matched,uniform,29,2,1.625341160151109,1,1.0,1.0,0
100,skill_matched,uniform,30,5,1.8519736895144319,0,1.0,1.0,2
100,skill_matched,uniform,31,14,15.241920534619993,1,1.0,1.0,1
100,skill_matched,uniform,32,2,1.3312986622575593,1,1.0,1.0,0
100,skill_matched,uniform,33,11,31.416900310409627,0,0.6666666666666666,0.8,4
100,skill_matched,uniform,34,3,2.485122636690363,1,1.0,1.0,1
100,skill_matched,uniform,35,4,1.8900447270053462,1,1.0,1.0,0
100,skill_matched,uniform,36,4,4.384251553574089,1,1.0,0.8,0
100,skill_matched,uniform,37,6,3.917588351412725,1,1.0,1.0,1
100,skill_matched,uniform,38,3,3.2629543529227854,1,1.0,1.0,1
100,skill_matched,uniform,39,6,20.914360947989085,0,1.0,1.0,1
100,skill_matched,uniform,40,5,3.0309443871157926,1,1.0,1.0,0
100,skill_matched,uniform,41,5,3.430983302692951,1,1.0,1.0,1
100,skill_matched,uniform,42,2,3.4394573045615644,1,1.0,1.0,0
100,skill_matched,uniform,43,7,2.624689914766354,0,0.6666666666666666,0.8,2
100,skill_matched,uniform,44,3,2.1757295182774263,1,1.0,1.0,0
100,skill_matched,uniform,45,7,2.6692587257936333,0,1.0,0.8,1
100,skill_matched,uniform,46,9,1.7809058596596385,1,1.0,0.8,0
100,skill_matched,uniform,47,7,2.301050115595224,1,0.6666666666666666,0.8,1
